"State","County","f0408","f0812","f1216"
"TX","Yoakum",0,0,0
"TX","Young",0,0,0
"TX","Zapata",0,0,0
"TX","Zavala",0,0,0
"UT","Beaver",0,0,0
"UT","Box Elder",0,0,0
"UT","Cache",0,0,0
"UT","Carbon",0,0,0
"UT","Daggett",0,0,0
"UT","Davis",0,0,0
"UT","Duchesne",0,0,0
"UT","Emery",0,0,0
"UT","Garfield",0,0,0
"UT","Grand",1,-1,0
"UT","Iron",0,0,0
"UT","Juab",0,0,0
"UT","Kane",0,0,0
"UT","Millard",0,0,0
"UT","Morgan",0,0,0
"UT","Piute",0,0,0
"UT","Rich",0,0,0
"UT","Salt Lake",1,-1,1
"UT","San Juan",0,0,0
"UT","Sanpete",0,0,0
"UT","Sevier",0,0,0
"UT","Summit",1,-1,1
"UT","Tooele",0,0,0
"UT","Uintah",0,0,0
"UT","Utah",0,0,0
"UT","Wasatch",0,0,0
"UT","Washington",0,0,0
"UT","Wayne",0,0,0
"UT","Weber",0,0,0
"VA","Accomack",0,0,0
"VA","Albemarle",0,0,0
"VA","Alexandria",0,0,0
"VA","Alleghany",0,0,0
"VA","Amelia",0,0,0
"VA","Amherst",0,0,0
"VA","Appomattox",0,0,0
"VA","Arlington",0,0,0
"VA","Augusta",0,0,0
"VA","Bath",0,0,0
"VA","Bedford",0,0,0
"VA","Bedford City",0,0,0
"VA","Bland",0,0,0
"VA","Botetourt",0,0,0
"VA","Bristol",0,0,0
"VA","Brunswick",0,0,0
"VA","Buchanan",-1,0,0
"VA","Buckingham",1,0,-1
"VA","Buena Vista",0,0,0
"VA","Campbell",0,0,0
"VA","Caroline",1,0,-1
"VA","Carroll",0,0,0
"VA","Charles City",0,0,0
"VA","Charlotte",0,0,0
"VA","Charlottesville",0,0,0
"VA","Chesapeake",1,0,-1
"VA","Chesterfield",0,0,0
"VA","Clarke",0,0,0
"VA","Colonial Heights",0,0,0
"VA","Covington",0,0,-1
"VA","Craig",0,0,0
"VA","Culpeper",0,0,0
"VA","Cumberland",0,0,0
"VA","Danville",0,0,0
"VA","Dickenson",-1,0,0
"VA","Dinwiddie",0,0,0
"VA","Emporia",0,0,0
"VA","Essex",1,0,-1
"VA","Fairfax",0,0,0
"VA","Fairfax City",0,0,0
"VA","Falls Church",0,0,0
"VA","Fauquier",0,0,0
"VA","Floyd",0,0,0
"VA","Fluvanna",0,0,0
"VA","Franklin",0,0,0
"VA","Franklin City",0,0,0
"VA","Frederick",0,0,0
"VA","Fredericksburg",0,0,0
"VA","Galax",0,0,0
"VA","Giles",0,0,0
"VA","Gloucester",0,0,0
"VA","Goochland",0,0,0
"VA","Grayson",0,0,0
"VA","Greene",0,0,0
"VA","Greensville",0,0,0
"VA","Halifax",0,0,0
"VA","Hampton",0,0,0
"VA","Hanover",0,0,0
"VA","Harrisonburg",1,0,0
"VA","Henrico",1,0,0
"VA","Henry",0,0,0
"VA","Highland",0,0,0
"VA","Hopewell",1,0,0
"VA","Isle of Wight",0,0,0
"VA","James City",0,0,0
"VA","King and Queen",1,-1,0
"VA","King George",0,0,0
"VA","King William",0,0,0
"VA","Lancaster",0,0,0
"VA","Lee",0,0,0
"VA","Lexington",0,0,0
"VA","Loudoun",1,0,0
"VA","Louisa",0,0,0
"VA","Lunenburg",0,0,0
"VA","Lynchburg",0,0,0
"VA","Madison",0,0,0
"VA","Manassas",1,0,0
"VA","Manassas Park",1,0,0
"VA","Martinsville",0,0,0
"VA","Mathews",0,0,0
"VA","Mecklenburg",0,0,0
"VA","Middlesex",0,0,0
"VA","Montgomery",1,-1,1
"VA","Nelson",0,0,-1
"VA","New Kent",0,0,0
"VA","Newport News",0,0,0
"VA","Norfolk",0,0,0
"VA","Northampton",0,0,0
"VA","Northumberland",0,0,0
"VA","Norton",0,0,0
"VA","Nottoway",0,0,0
"VA","Orange",0,0,0
"VA","Page",0,0,0
"VA","Patrick",0,0,0
"VA","Petersburg",0,0,0
"VA","Pittsylvania",0,0,0
"VA","Poquoson",0,0,0
"VA","Portsmouth",0,0,0
"VA","Powhatan",0,0,0
"VA","Prince Edward",0,0,0
"VA","Prince George",0,0,0
"VA","Prince William",1,0,0
"VA","Pulaski",0,0,0
"VA","Radford",1,0,0
"VA","Rappahannock",0,0,0
"VA","Richmond",0,0,0
"VA","Richmond City",0,0,0
"VA","Roanoke",0,0,0
"VA","Roanoke City",0,0,0
"VA","Rockbridge",0,0,0
"VA","Rockingham",0,0,0
"VA","Russell",0,0,0
"VA","Salem",0,0,0
"VA","Scott",0,0,0
"VA","Shenandoah",0,0,0
"VA","Smyth",0,0,0
"VA","Southampton",0,0,0
"VA","Spotsylvania",0,0,0
"VA","Stafford",0,0,0
"VA","Staunton",1,0,0
"VA","Suffolk",1,0,0
"VA","Surry",0,0,0
"VA","Sussex",0,0,0
"VA","Tazewell",0,0,0
"VA","Virginia Beach",0,0,0
"VA","Warren",0,0,0
"VA","Washington",0,0,0
"VA","Waynesboro",0,0,0
"VA","Westmoreland",1,0,-1
"VA","Williamsburg",0,0,0
"VA","Winchester",1,0,0
"VA","Wise",0,0,0
"VA","Wythe",0,0,0
"VA","York",0,0,0
"VT","Addison",0,0,0
"VT","Bennington",0,0,0
"VT","Caledonia",0,0,0
"VT","Chittenden",0,0,0
"VT","Essex",1,0,-1
"VT","Franklin",0,0,0
"VT","Grand Isle",0,0,0
"VT","Lamoille",0,0,0
"VT","Orange",0,0,0
"VT","Orleans",0,0,0
"VT","Rutland",0,0,0
"VT","Washington",0,0,0
"VT","Windham",0,0,0
"VT","Windsor",0,0,0
"WA","Adams",0,0,0
"WA","Asotin",0,0,0
"WA","Benton",0,0,0
"WA","Chelan",0,0,0
"WA","Clallam",1,0,-1
"WA","Clark",1,0,0
"WA","Columbia",0,0,0
"WA","Cowlitz",0,0,-1
"WA","Douglas",0,0,0
"WA","Ferry",0,0,0
"WA","Franklin",0,0,0
"WA","Garfield",0,0,0
"WA","Grant",0,0,0
"WA","Grays Harbor",0,0,-1
"WA","Island",1,0,0
"WA","Jefferson",0,0,0
"WA","King",0,0,0
"WA","Kitsap",0,0,0
"WA","Kittitas",0,0,0
"WA","Klickitat",1,-1,0
"WA","Lewis",0,0,0
"WA","Lincoln",0,0,0
"WA","Mason",0,0,-1
"WA","Okanogan",0,0,0
"WA","Pacific",0,0,-1
"WA","Pend Oreille",0,0,0
"WA","Pierce",0,0,0
"WA","San Juan",0,0,0
"WA","Skagit",1,0,0
"WA","Skamania",1,-1,0
"WA","Snohomish",0,0,0
"WA","Spokane",0,0,0
"WA","Stevens",0,0,0
"WA","Thurston",0,0,0
"WA","Wahkiakum",1,-1,0
"WA","Walla Walla",0,0,0
"WA","Whatcom",0,0,0
"WA","Whitman",1,-1,1
"WA","Yakima",0,0,0
"WI","Adams",0,0,-1
"WI","Ashland",0,0,0
"WI","Barron",1,-1,0
"WI","Bayfield",0,0,0
"WI","Brown",1,-1,0
"WI","Buffalo",0,0,-1
"WI","Burnett",1,-1,0
"WI","Calumet",1,-1,0
"WI","Chippewa",1,-1,0
"WI","Clark",1,-1,0
"WI","Columbia",1,0,-1
"WI","Crawford",0,0,-1
"WI","Dane",0,0,0
"WI","Dodge",0,0,0
"WI","Door",1,0,-1
"WI","Douglas",0,0,0
"WI","Dunn",0,0,-1
"WI","Eau Claire",0,0,0
"WI","Florence",0,0,0
"WI","Fond du Lac",0,0,0
"WI","Forest",1,0,-1
"WI","Grant",0,0,-1
"WI","Green",0,0,0
"WI","Green Lake",0,0,0
"WI","Iowa",0,0,0
"WI","Iron",0,-1,0
"WI","Jackson",0,0,-1
"WI","Jefferson",1,-1,0
"WI","Juneau",1,0,-1
"WI","Kenosha",0,0,-1
"WI","Kewaunee",1,-1,0
"WI","La Crosse",0,0,0
"WI","Lafayette",0,0,-1
"WI","Langlade",1,-1,0
"WI","Lincoln",1,0,-1
"WI","Manitowoc",1,-1,0
"WI","Marathon",1,-1,0
"WI","Marinette",1,-1,0
"WI","Marquette",1,0,-1
"WI","Menominee",0,0,0
"WI","Milwaukee",0,0,0
"WI","Monroe",1,-1,0
"WI","Oconto",1,-1,0
"WI","Oneida",1,-1,0
"WI","Outagamie",1,-1,0
"WI","Ozaukee",0,0,0
"WI","Pepin",0,0,-1
"WI","Pierce",0,-1,0
"WI","Polk",0,0,0
"WI","Portage",0,0,0
"WI","Price",0,0,-1
"WI","Racine",1,0,-1
"WI","Richland",1,0,-1
"WI","Rock",0,0,0
"WI","Rusk",1,-1,0
"WI","Sauk",0,0,0
"WI","Sawyer",1,0,-1
"WI","Shawano",1,-1,0
"WI","Sheboygan",0,0,0
"WI","St. Croix",0,0,0
"WI","Taylor",0,0,0
"WI","Trempealeau",0,0,-1
"WI","Vernon",0,0,-1
"WI","Vilas",0,0,0
"WI","Walworth",0,0,0
"WI","Washburn",1,-1,0
"WI","Washington",0,0,0
"WI","Waukesha",0,0,0
"WI","Waupaca",1,-1,0
"WI","Waushara",1,-1,0
"WI","Winnebago",1,0,-1
"WI","Wood",1,-1,0
"WV","Barbour",0,0,0
"WV","Berkeley",0,0,0
"WV","Boone",0,-1,0
"WV","Braxton",0,-1,0
"WV","Brooke",-1,0,0
"WV","Cabell",0,0,0
"WV","Calhoun",0,0,0
"WV","Clay",0,0,0
"WV","Doddridge",0,0,0
"WV","Fayette",-1,0,0
"WV","Gilmer",0,0,0
"WV","Grant",0,0,0
"WV","Greenbrier",0,0,0
"WV","Hampshire",0,0,0
"WV","Hancock",0,0,0
"WV","Hardy",0,0,0
"WV","Harrison",0,0,0
"WV","Jackson",0,0,0
"WV","Jefferson",1,-1,0
"WV","Kanawha",0,0,0
"WV","Lewis",0,0,0
"WV","Lincoln",-1,0,0
"WV","Logan",-1,0,0
"WV","Marion",1,-1,0
"WV","Marshall",0,0,0
"WV","Mason",0,0,0
"WV","McDowell",0,-1,0
"WV","Mercer",0,0,0
"WV","Mineral",0,0,0
"WV","Mingo",-1,0,0
"WV","Monongalia",1,-1,0
"WV","Monroe",0,0,0
"WV","Morgan",0,0,0
"WV","Nicholas",0,0,0
"WV","Ohio",0,0,0
"WV","Pendleton",0,0,0
"WV","Pleasants",0,0,0
"WV","Pocahontas",0,0,0
"WV","Preston",0,0,0
"WV","Putnam",0,0,0
"WV","Raleigh",0,0,0
"WV","Randolph",0,0,0
"WV","Ritchie",0,0,0
"WV","Roane",0,0,0
"WV","Summers",0,0,0
"WV","Taylor",0,0,0
"WV","Tucker",0,0,0
"WV","Tyler",0,0,0
"WV","Upshur",0,0,0
"WV","Wayne",0,0,0
"WV","Webster",0,-1,0
"WV","Wetzel",0,0,0
"WV","Wirt",0,0,0
"WV","Wood",0,0,0
"WV","Wyoming",0,0,0
"WY","Albany",1,-1,0
"WY","Big Horn",0,0,0
"WY","Campbell",0,0,0
"WY","Carbon",0,0,0
"WY","Converse",0,0,0
"WY","Crook",0,0,0
"WY","Fremont",0,0,0
"WY","Goshen",0,0,0
"WY","Hot Springs",0,0,0
"WY","Johnson",0,0,0
"WY","Laramie",0,0,0
"WY","Lincoln",0,0,0
"WY","Natrona",0,0,0
"WY","Niobrara",0,0,0
"WY","Park",0,0,0
"WY","Platte",0,0,0
"WY","Sheridan",0,0,0
"WY","Sublette",0,0,0
"WY","Sweetwater",0,0,0
"WY","Teton",0,0,0
"WY","Uinta",0,0,0
"WY","Washakie",0,0,0
"WY","Weston",0,0,0
